loss,mape,val_loss,val_mape
0.002862268825992942,32325.744140625,0.00341228349134326,107701.734375
0.002860599895939231,30656.28125,0.0033698617480695248,101760.515625
0.0028976339381188154,28697.462890625,0.003465640125796199,93601.3125
0.0028928203973919153,27070.2421875,0.0033993979450315237,99314.7265625
0.002869827440008521,30845.302734375,0.0034851855598390102,98312.953125
0.0028607381973415613,24479.091796875,0.0034453626722097397,96325.7890625
0.002852823119610548,25209.7265625,0.003375514643266797,100662.46875
0.0028664576821029186,30743.310546875,0.003484488232061267,96037.296875
0.0028369156643748283,26347.234375,0.0034069037064909935,89827.9765625
0.0028964669909328222,30754.94140625,0.0033762436360120773,95568.1328125
0.0028575563337653875,29405.90625,0.0033609499223530293,99670.3359375
0.0028489914257079363,26576.529296875,0.003360983682796359,94307.734375
0.002843341091647744,29433.4375,0.0033990165684372187,95559.9765625
0.0028741969726979733,30442.083984375,0.0034500358160585165,90258.96875
0.0028300436679273844,28413.427734375,0.003358718939125538,93884.0078125
0.0028357598930597305,25709.546875,0.0034366080071777105,90120.453125
0.002816918073222041,23751.99609375,0.003341428702697158,99655.4140625
0.002849902492016554,28204.98828125,0.0033872525673359632,92813.1796875
0.002852912060916424,25845.232421875,0.00335631612688303,89714.546875
0.0028445320203900337,21827.513671875,0.0033582819160073996,97575.84375
0.0028577432967722416,26820.400390625,0.003343000542372465,95104.3671875
0.002832024358212948,25642.18359375,0.0033340726513415575,96825.375
0.0028541800566017628,27318.466796875,0.0034181936644017696,94220.4609375
0.002828730270266533,23221.083984375,0.0033504751045256853,89422.28125
0.002803290728479624,28265.3671875,0.003389387857168913,84851.875
0.002845627721399069,30276.66796875,0.003322559641674161,94879.34375
0.0028121531940996647,26164.69921875,0.0033617173321545124,98978.703125
0.002827201969921589,22899.505859375,0.0033909622579813004,93213.734375
0.0028221490792930126,25786.662109375,0.0033427057787775993,96898.0703125
0.0028011074755340815,26437.029296875,0.003311357693746686,94960.3828125
0.002804409945383668,25399.51953125,0.003356427885591984,89976.984375
0.0028119273483753204,29020.44140625,0.0033162222243845463,97084.3515625
0.0028284110594540834,30616.048828125,0.003326168516650796,89959.09375
0.0028108989354223013,26944.97265625,0.003314501140266657,97795.0859375
0.0027785906568169594,26767.228515625,0.0033416305668652058,88579.6328125
0.0027953183744102716,29453.61328125,0.0032944863196462393,92573.71875
0.002790910191833973,23654.341796875,0.0033183246850967407,90876.203125
0.0028232429176568985,22774.57421875,0.003296490525826812,94987.8125
0.0027926811017096043,27793.5078125,0.003330606035888195,89732.359375
0.002815615152940154,25048.828125,0.003472273238003254,91963.0234375
0.0028070611879229546,29128.7890625,0.003276527626439929,97635.09375
0.002816427731886506,26521.8515625,0.0033065015450119972,87036.15625
0.002796847140416503,22804.74609375,0.0032865284010767937,91742.859375
0.00280639692209661,25549.66796875,0.003295455826446414,87624.2890625
0.0027935607358813286,30099.951171875,0.003296465380117297,88521.7578125
0.002804941264912486,28394.240234375,0.003325347788631916,91724.7578125
0.002776453737169504,27747.802734375,0.0032726048957556486,96600.125
0.002765892306342721,22301.7265625,0.003293343586847186,87448.3046875
0.002750135026872158,28676.0390625,0.0035972148180007935,90768.7265625
